orf_name_a	orf_name_b	PDB_ID	interface_area	date	n_polypeptide	n_dna	n_rna	n_sugar	n_ligand	n_carbohydrate_polymer	experimental_method	polymeric_count	min_coverage	mean_coverage	n_residue_contacts	IntraclashesGroup1	IntraclashesGroup2	Interaction Energy	StabilityGroup1	StabilityGroup2
YKL125W	YNL113W	6ruo	82.2844238281	20191211.0	18.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	20.0	72.5	81.45	5.0	4.23585	27.7117	0.57624	78.9343	341.809
YHR143W-A	YPR110C	6rui	714.015380859	20191211.0	18.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	20.0	64.3	77.8	49.0	14.6661	4.08781	-18.2846	104.034	25.563
YHR143W-A	YOR151C	1twf	968.962402344	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	65.7	82.15	54.0	156.688	12.8925	-12.7332	397.507	65.0027
YHR143W-A	YIL021W	1twf	564.1716308590001	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	65.7	74.65	36.0	40.4473	11.9497	-8.47109	132.622	61.0678
YHR143W-A	YPR010C	6rui	1041.24487305	20191211.0	18.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	20.0	64.3	81.69999999999999	58.0	101.564	4.34299	-19.6005	425.17	27.0076
YHR143W-A	YOR210W	6rui	163.714355469	20191211.0	18.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	20.0	64.3	81.44999999999999	10.0	6.37333	4.89096	-0.234472	32.0693	23.5412
YHR143W-A	YOR207C	6tut	875.0766601560001	20200219.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	18.0	64.3	80.55	55.0	69.8066	4.84365	-16.1189	491.273	35.6209
YHR143W-A	YPR086W	5fyw	86.8061523438	20160518.0	20.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	22.0	59.1	61.7	5.0	40.5495	7.37945	-0.214739	108.959	36.8083
YGR246C	YHR143W-A	6f40	112.348388672	20180117.0	20.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	22.0	64.3	74.85	5.0	19.0178	5.37863	0.0232711	275.679	41.2344
YJL148W	YPR110C	6rui	425.7958984380001	20191211.0	18.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	20.0	67.8	79.55	22.0	14.8385	7.27985	-2.22964	106.029	91.6007
YJL148W	YPR010C	6rui	1575.97363281	20191211.0	18.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	20.0	67.8	83.44999999999999	91.0	104.78	6.23092	-22.6572	427.256	98.0905
YJL148W	YOR210W	6rui	113.641845703	20191211.0	18.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	20.0	67.8	83.19999999999999	5.0	6.48025	7.17851	-2.91233	32.1944	94.4403
YFL009W	YLR079W	3v7d	782.121704102	20120502.0	3.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	3.0	3.5	32.3	36.0	56.4505	0.702231	-12.9252	-8.39023	6.53768
YDR328C	YFL009W	3v7d	1467.56152344	20120502.0	3.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	3.0	61.1	78.5	90.0	53.1974	10.3779	-40.4957	-10.1646	-14.605
YDR328C	YMR094W	6gyu	2339.24023438	20181205.0	5.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	5.0	97.4	98.5	121.0	41.9621	10.6987	-46.688	219.613	41.9852
YDR328C	YMR168C	6gyu	1080.38574219	20181205.0	5.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	5.0	97.4	98.7	48.0	36.7024	9.05871	-8.86873	18.994	33.64
YER118C	YJL128C	2vkn	399.72076416	20080205.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	1.3	9.65	22.0	0.0172775	2.94572	-11.5447	3.43127	1.19495
YJR035W	YOR151C	5vvr	527.834960938	20171122.0	13.0	2.0	1.0	0.0	2.0	0.0	Electron Microscopy	16.0	52.4	75.5	20.0	208.29	56.8878	-4.14003	519.425	79.2777
YGR186W	YOR151C	5ip7	275.788391113	20160511.0	13.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	13.0	2.0	50.2	13.0	72.8513	0.620826	-7.26389	269.614	16.9741
YGL070C	YGR186W	5fyw	220.39599609400005	20160518.0	20.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	22.0	12.8	53.949999999999996	7.0	11.1944	26.2399	1.07736	67.7936	123.908
YGR005C	YOR151C	5fyw	1437.14648438	20160518.0	20.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	22.0	78.2	88.30000000000001	71.0	164.259	27.8624	-23.5235	378.76	97.2247
YGR005C	YPR086W	5fyw	606.364257812	20160518.0	20.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	22.0	59.1	68.65	36.0	39.5913	27.1736	-3.90956	109.917	94.1438
YGR005C	YKR062W	5fyw	301.798339844	20160518.0	20.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	22.0	48.2	63.2	16.0	76.4184	38.2795	7.02601	100.178	104.291
YGR005C	YGR186W	5fyw	2051.31103516	20160518.0	20.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	22.0	12.8	45.5	129.0	25.2638	32.0136	-38.106	125.575	107.25
YOR260W	YPL237W	6qg2	500.044921875	20190626.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	16.0	50.5	70.3	19.0	13.4485	3.41955	-1.37913	331.023	66.1138
YGR083C	YOR260W	6i3m	275.692382812	20190522.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	16.0	42.0	43.1	10.0	22.5517	29.0837	-1.63845	254.597	138.582
YER025W	YOR260W	6qg5	205.102539062	20190626.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	16.0	54.7	67.75	7.0	9.80966	44.9131	-2.27384	192.073	314.108
YER025W	YPL237W	6i3m	708.5934448239999	20190522.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	16.0	6.0	43.05	41.0	0.632918	33.3321	-14.674	8.77063	182.664
YER025W	YJR007W	6i3m	944.928710938	20190522.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	16.0	80.1	83.3	59.0	16.3298	32.0521	-16.768	160.257	179.625
YDR211W	YOR260W	6i3m	1183.01464844	20190522.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	16.0	42.0	49.8	73.0	21.4754	49.3739	-15.6381	260.684	259.855
YDR211W	YPL237W	6qg2	376.395507812	20190626.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	16.0	50.5	56.8	17.0	3.65535	20.3025	0.515494	67.6082	278.753
YDR211W	YGR083C	6i3m	165.9453125	20190522.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	16.0	44.2	50.900000000000006	6.0	28.3952	49.072	-1.2198	141.262	257.873
YDR211W	YKR026C	6i3m	235.28271484400005	20190522.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	16.0	57.6	78.8	12.0	28.502	51.7828	-1.30594	166.191	253.475
YNL244C	YPL237W	3jaq	409.294677734										50.5	65.05	22.0	4.88822	2.5843	0.0564722	51.3939	30.0073
YMR260C	YPL237W	3jap	169.315429688	20150812.0	44.0	0.0	3.0	0.0	4.0	0.0	Electron Microscopy	47.0	50.5	61.5	5.0	9.41308	3.05707	0.0391035	76.3707	72.3189
YEL032W	YJL194W	5v8f	589.732421875	20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	88.5	93.35	24.0	71.3956	176.08	-1.34705	255.595	453.034
YBR060C	YJL194W	5v8f	1124.97753906	20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	58.2	73.35	59.0	70.1014	43.7524	-8.1852	254.154	189.968
YBR060C	YEL032W	5v8f	220.571289062	20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	58.2	78.2	9.0	181.921	47.0334	-1.73705	458.041	181.117
YBR202W	YJL194W	5v8f	362.814453125	20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	88.5	90.9	15.0	68.8777	169.347	-4.44413	249.644	525.099
YBR202W	YEL032W	6sko	1569.34960938	20200506.0	6.0	1.0	0.0	0.0	2.0	0.0	Electron Microscopy	7.0	39.9	40.75						
YBR202W	YLR274W	5bk4	1765.6875	20171025.0	6.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	14.0	86.3	87.8	80.0	89.2756	84.1875	-10.6952	535.833	491.649
YBR202W	YPR019W	6sko	1657.83007812	20200506.0	6.0	1.0	0.0	0.0	2.0	0.0	Electron Microscopy	7.0	37.8	38.849999999999994						
YJL194W	YML065W	5v8f	1929.39746094	20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	55.1	71.8	94.0	68.6256	64.1761	-4.38273	254.595	298.235
YKR101W	YML065W	1zbx	623.057617188	20050621.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	19.7	21.45	43.0	11.7446	24.8104	-15.8639	10.4231	56.1338
YML065W	YPR019W	5v8f	966.520507812	20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	55.1	67.8	47.0	196.21	64.5229	-9.9421	680.259	302.336
YBR060C	YML065W	5zr1	880.189453125	20180711.0	6.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	8.0	61.3	61.7	39.0	22.9004	27.0274	-6.16857	145.072	169.612
YBR202W	YML065W	5v8f	234.752929688	20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	55.1	74.2	11.0	164.395	64.7618	-2.75288	519.039	296.158
YML065W	YNL261W	5zr1	444.543945312	20180711.0	6.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	8.0	61.3	80.65	20.0	21.9732	25.3201	-2.37648	117.986	167.6
YJL194W	YLL004W	5v8f		20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	88.5	92.95						
YBR060C	YLL004W	5zr1	5325.54101562	20180711.0	6.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	8.0	62.1	79.9	320.0	24.2133	27.0291	-126.376	157.555	233.18
YHR118C	YLL004W	5zr1	1713.73339844	20180711.0	6.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	8.0	36.8	67.25	85.0	7.51736	30.0979	-26.6955	67.9414	216.937
YLL004W	YNL261W	5zr1	2153.53808594	20180711.0	6.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	8.0	97.7	98.85	128.0	22.9208	29.1373	-19.7462	119.736	209.77
YLL004W	YML065W	5zr1	264.94140625	20180711.0	6.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	8.0	61.3	79.5	14.0	24.1844	30.157	-3.72484	160.345	201.972
YJL194W	YPR162C	6wgc	151.756835938	20200715.0	9.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	11.0	88.5	90.0						
YPR019W	YPR162C	5v8f	434.774414062	20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	80.5	86.0	17.0	196.94	92.6646	3.76665	678.798	334.349
YJR046W	YPR162C	5v8f	152.874023438	20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	91.5	94.0	6.0	107.602	95.7678	-0.357443	411.721	328.328
YNL261W	YPR162C	5zr1	2990.84472656	20180711.0	6.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	8.0	91.5	95.75	172.0	23.8512	27.0971	-33.4751	131.602	114.645
YGL201C	YPR162C	5v8f	1252.25292969	20170510.0	14.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	16.0	86.1	88.8	61.0	257.152	93.6032	-5.23455	707.59	337.491
YML065W	YPR162C	5zr1	4235.08007812	20180711.0	6.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	8.0	61.3	76.4	230.0	24.0004	26.2635	-59.3237	182.034	115.749
YLL004W	YPR162C	5zr1	397.5234375	20180711.0	6.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	8.0	91.5	94.6	22.0	29.623	26.6296	-5.59562	209.359	104.9
YBR289W	YPL016W	7c4j	1053.52050781	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	48.3	49.099999999999994						
YHL025W	YPL016W	7c4j	718.639648438	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	49.9	51.45						
YOR290C	YPL016W	7c4j	1774.15380859	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	14.2	32.05						
YBR289W	YOR290C	7c4j		20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	14.2	31.25						
YHL025W	YOR290C	7c4j	806.6518554689999	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	14.2	33.6						
YJL176C	YPL016W	7c4j	451.997070312	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	49.9	54.2						
YBR289W	YJL176C	6l9j	1456.92578125	20201111.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	12.0	17.75						
YHL025W	YJL176C	7c4j	885.03125	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	53.0	55.75						
YJL176C	YOR290C	7c4j	438.708496094	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	14.2	36.35						
YNR023W	YPL016W	7c4j	1876.55664062	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	49.9	70.35						
YBR289W	YNR023W	7c4j		20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	48.3	69.55						
YHL025W	YNR023W	7c4j	394.590820312	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	53.0	71.9						
YNR023W	YOR290C	7c4j	622.214355469	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	14.2	52.5						
YJL176C	YNR023W	7c4j	1972.65820312	20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	58.5	74.65						
YFL049W	YNR023W	7c4j		20200715.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	87.5	89.15						
YER070W	YJL026W	2cvy	515.713500977	20060307.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	4.0	1.8	37.85	32.0	2.49451	69.2478	-10.3961	10.3339	-17.3102
YGR180C	YJL026W	1jk0	1197.52392578	20010905.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	82.6	83.15	59.0	37.7105	38.2326	-15.744	55.9416	95.2422
YER070W	YGR180C	1zzd	397.36059570300006	20060307.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	4.0	1.7	37.800000000000004	24.0	81.3501	0.00994002	-10.5462	19.3792	6.55313
YFR028C	YLR182W	5xw5	780.12322998	20170809.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	1.0	33.9	36.0	0.22599	20.56	-7.27736	4.00942	-95.3554
YFR028C	YMR308C	4zj7	372.042633057	20150603.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	0.9	50.35	25.0	79.3884	0.107119	-5.95705	-55.4776	2.51822
YFR028C	YLR079W	6g86	630.3423461909999	20181017.0	2.0	0.0	0.0	0.0	4.0	0.0	X-ray diffraction	4.0	3.9	35.25	43.0	0.364705	20.4998	-16.1324	7.13536	-93.2651
YFR028C	YNL161W	6g85	673.75793457	20181017.0	3.0	0.0	0.0	0.0	5.0	0.0	X-ray diffraction	4.0	1.9	34.25	44.0	0.390403	13.4902	-17.2009	9.97112	-66.1605
YMR288W	YNL138W-A	5zwo	327.991455078	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	84.0	91.4	17.0	5.66745	144.318	-24.5219	53.9701	248.978
YHR165C	YMR288W	5lqw	91.18359375	20161005.0	27.0	0.0	4.0	0.0	0.0	0.0	Electron Microscopy	31.0	80.9	83.45	10.0					
YIR005W	YMR288W	5zwo	178.494140625	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	84.0	85.25	5.0	19.1315	147.433	-9.41364	63.1246	257.423
YMR240C	YNL138W-A	6g90	182.714599609	20180822.0	28.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	38.0	57.8	77.69999999999999	9.0	6.30482	23.8048	-3.53151	31.5308	135.348
YDL030W	YMR240C	5zwo	127.500976562	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	56.4	78.0	5.0	137.539	21.8111	-4.1797	198.804	119.827
YMR240C	YMR288W	5zwo	931.723632812	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	56.4	70.2	44.0	136.993	22.5665	-55.4447	249.129	128.743
YML049C	YNL138W-A	5zwo	444.29028320300006	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	96.0	97.4	24.0	6.00148	292.946	-33.5247	57.8363	639.177
YDL030W	YML049C	5zwo	195.779296875	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	96.0	97.8	8.0	154.102	311.318	-4.46726	214.232	654.111
YML049C	YMR288W	5zwo	450.82421875	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	84.0	90.0	26.0					
YML049C	YMR240C	5zwo	440.8349609380001	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	56.4	76.2	30.0	21.8491	370.1	-19.1285	118.793	722.1
YNL138W-A	YPR094W	6g90	337.607177734	20180822.0	28.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	38.0	96.3	96.94999999999999	16.0	4.71167	9.46148	-5.77794	32.7875	72.7275
YMR288W	YPR094W	6g90	1376.06152344	20180822.0	28.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	38.0	86.5	91.4	63.0	111.356	9.74755	-21.9387	45.2272	80.3659
YML049C	YPR094W	5zwo	170.123535156	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	96.0	96.15	7.0	290.207	8.29282	-3.45478	632.986	72.3812
YGR118W	YJL190C	6zvi	118.737548828	20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	99.2	99.25						
YJR123W	YLR264W	6zvi	1169.51391602	20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	91.6	92.8						
YJR123W	YMR143W	7a1g	1215.72949219	20201014.0	35.0	0.0	1.0	0.0	4.0	0.0	Electron Microscopy	37.0	91.6	95.1						
YGL030W	YHR010W	6em5	137.222900391	20171227.0	54.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	57.0	92.4	95.85	13.0	20.627	9.35802	3.90998	62.8073	24.5235
YHR010W	YNL002C	4v7f	123.514648438	20140709.0	44.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	48.0	99.3	99.65	8.0					
YER056C-A	YHR010W	6em5	120.253173828	20171227.0	54.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	57.0	92.6	95.94999999999999	6.0	19.3808	12.8499	-12.2375	61.5964	66.1623
YOR270C	YPR170W-B	6m0r	832.965820312	20201104.0	8.0	0.0	0.0	0.0	3.0	1.0	Electron Microscopy	15.0	81.2	89.7						
YOR270C	YOR332W	3j9t	290.541503906	20150513.0	11.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	28.0	41.5	67.3	14.0	9.89243	35.2115	-3.00733	78.2536	185.484
YHR026W	YOR270C	6m0r	807.349609375	20201104.0	8.0	0.0	0.0	0.0	3.0	1.0	Electron Microscopy	15.0	93.0	95.6						
YEL027W	YOR270C	6m0r	985.844482422	20201104.0	8.0	0.0	0.0	0.0	3.0	1.0	Electron Microscopy	15.0	98.2	98.80000000000001						
YKL080W	YOR270C	5vox	102.533203125	20170621.0	16.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	97.1	98.55	6.0	165.016	372.485	-6.39675	197.969	558.613
YLR447C	YOR270C	6m0r	744.013671875	20201104.0	8.0	0.0	0.0	0.0	3.0	1.0	Electron Microscopy	15.0	98.2	99.1						
YMR054W	YPR170W-B	6o7u	1015.22021484	20190403.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	71.8	75.05	59.0	3.57319	39.208	-29.872	16.6084	176.622
YMR054W	YOR332W	6o7w	125.849121094	20190403.0	16.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	31.0	78.3	85.69999999999999	6.0	18.4376	74.7183	3.81458	80.7757	177.278
YHR026W	YMR054W	6o7u	998.120605469	20190403.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	78.3	85.4	45.0	13.0416	36.9404	-23.1987	65.8734	175.588
YEL027W	YMR054W	6o7u	248.4765625	20190403.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	78.3	88.19999999999999	8.0	6.1818	38.4102	-2.06788	28.2445	176.351
YKL080W	YMR054W	6o7v	269.674804688	20190403.0	16.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	31.0	78.3	89.15	21.0	70.3633	82.0844	42.2419	138.71	195.564
YLR447C	YMR054W	6o7u	872.791015625	20190403.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	78.3	88.85	43.0	23.5129	38.3284	-15.79	60.2157	181.796
YCL005W-A	YPR170W-B	6m0r	129.141357422	20201104.0	8.0	0.0	0.0	0.0	3.0	1.0	Electron Microscopy	15.0	81.2	89.25						
YCL005W-A	YOR270C	6m0r	2010.05224609	20201104.0	8.0	0.0	0.0	0.0	3.0	1.0	Electron Microscopy	15.0	97.3	97.75						
YCL005W-A	YMR054W	6o7u	2114.88891602	20190403.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	78.3	83.0	132.0	37.3051	2.18437	-53.9457	181.885	24.7098
YDL126C	YLL039C	6oa9	144.30859375	20190703.0	3.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	10.0	12.6	36.65	7.0	6.69957	26.3387	0.900158	61.4646	401.594
YDL126C	YIL148W	6oa9	144.30859375	20190703.0	3.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	10.0	37.5	49.1	7.0	6.69957	26.3387	0.900158	61.4646	401.594
YBL007C	YLL039C	2jt4	653.1101074219999	20070925.0	2.0	0.0	0.0	0.0	0.0	0.0	Solution NMR	2.0	5.7	12.799999999999999	37.0	6.91094	3.26041	-12.0214	11.9153	20.3281
YBR170C	YLL039C	6oa9		20190703.0	3.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	10.0	19.9	50.3						
YBR170C	YIL148W	6oa9	563.4582519530001	20190703.0	3.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	10.0	59.4	70.05	30.0	3.84785	38.4254	-0.308803	41.6517	320.007
YBR170C	YDL126C	6oa9	218.755859375	20190703.0	3.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	10.0	69.8	75.25	10.0	27.9385	36.3664	-1.4575	424.008	317.818
YBL047C	YLL039C	2g3q	475.494018555	20060509.0	2.0	0.0	0.0	0.0	0.0	0.0	Solution NMR	2.0	3.1	11.5	28.0	6.48936	3.17421	-11.96	35.578	15.201
YKL090W	YLL039C	1otr	599.073852539	20030624.0	2.0	0.0	0.0	0.0	0.0	0.0	Solution NMR	2.0	11.1	15.5	31.0	9.42159	7.15427	-8.18908	28.5628	13.0302
YLL039C	YNR006W	1q0w	595.6823730469999	20031007.0	2.0	0.0	0.0	0.0	0.0	0.0	Solution NMR	2.0	3.7	11.799999999999999	29.0	6.58994	2.98767	-8.41478	26.8803	9.28991
YCL008C	YNR006W	3r42	463.620544434	20110504.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	1.3	20.9	29.0	8.49523	1.02304	-11.5146	-28.0282	5.07508
YHL002W	YNR006W	2pjw	2425.27368164	20070605.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	14.6	17.05	120.0	12.943	14.9385	-69.2634	62.9457	53.8529
YFR031C-A	YPR043W	4v7f	177.46240234400005	20140709.0	44.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	48.0	98.9	99.05000000000001	16.0					
YGR118W	YNL207W	6fai	258.30078125	20180228.0	35.0	0.0	1.0	0.0	2.0	0.0	Electron Microscopy	36.0	70.8	85.05	13.0	17.4116	32.8253	0.590067	85.6088	108.931
YMR143W	YNL207W	6eml	128.847167969	20171129.0	31.0	0.0	1.0	0.0	0.0	0.0	Electron Microscopy	32.0	67.8	83.19999999999999	7.0	11.5737	65.9935	0.251814	89.9079	209.325
YGL123W	YNL207W	6rbd	151.544433594	20190626.0	34.0	0.0	1.0	0.0	0.0	0.0	Electron Microscopy	35.0	68.2	76.80000000000001	6.0	17.1036	19.5493	0.214719	61.5809	110.951
YJR123W	YNL207W	6rbd	73.212890625	20190626.0	34.0	0.0	1.0	0.0	0.0	0.0	Electron Microscopy	35.0	68.2	79.9	5.0	16.2217	20.1696	-0.336115	79.6659	113.96
YDL060W	YGR118W	6fai	722.016601562	20180228.0	35.0	0.0	1.0	0.0	2.0	0.0	Electron Microscopy	36.0	94.5	96.9	48.0	16.4247	61.9561	-3.42511	85.2556	194.469
YDL060W	YLR287C-A	6fai	540.854980469	20180228.0	35.0	0.0	1.0	0.0	2.0	0.0	Electron Microscopy	36.0	94.5	95.65	31.0	3.99701	61.4751	-4.06158	43.5908	184.729
YDL060W	YDR450W	6fai	379.9599609380001	20180228.0	35.0	0.0	1.0	0.0	2.0	0.0	Electron Microscopy	36.0	92.5	93.5	16.0	13.0529	61.9195	-7.62614	73.4058	183.169
YDL060W	YNL207W	6fai	507.2021484380001	20180228.0	35.0	0.0	1.0	0.0	2.0	0.0	Electron Microscopy	36.0	70.8	82.65	26.0	31.4256	63.0515	-1.49579	108.815	183.862
YDL060W	YOL040C	6fai	945.175292969	20180228.0	35.0	0.0	1.0	0.0	2.0	0.0	Electron Microscopy	36.0	89.4	91.95	52.0	9.95581	61.5043	-8.43971	49.3234	194.974
YER074W	YPR137W	5tzs	117.664306641	20161221.0	47.0	3.0	3.0	0.0	0.0	0.0	Electron Microscopy	58.0	66.7	71.85	5.0	13.8961	111.666	-1.97098	53.2086	206.916
YEL026W	YPR137W	6nd4	438.464599609	20190619.0	25.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	30.0	77.1	86.55	25.0	18.7703	103.422	-9.03599	12.3389	215.333
YLR287C-A	YNL001W	3j16	216.785400391	20120222.0	9.0	0.0	3.0	0.0	3.0	0.0	Electron Microscopy	12.0	87.3	93.65	15.0	5.60612	92.1128	2.70325	53.3861	340.331
YEL054C	YNL001W	3j16	182.721191406	20120222.0	9.0	0.0	3.0	0.0	3.0	0.0	Electron Microscopy	12.0	83.6	91.8	9.0	93.8212	93.3326	-2.79242	339.38	335.983
YKR084C	YNL001W	3izq	1481.51464844	20110601.0	2.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	2.0	73.8	86.9	92.0	259.461	179.544	38.5766	582.413	390.366
YJR145C	YPL090C	7a1g	249.3828125	20201014.0	35.0	0.0	1.0	0.0	4.0	0.0	Electron Microscopy	37.0	96.6	97.75						
