orf_name	Conservation	Essential	Publication count	Abundance
YDL090C	16	0	30	28.9
YDL089W	11	0	21	5.97
YDL088C	11	0	51	44.7
YDL087C	22	1	32	23.8
YDL086W	13	0	16	38.6
YDL086C-A	0	0	0	0.0
YDL085C-A	7	0	10	61.2
YDL085W	11	0	30	5.35
YDL084W	27	1	92	777.0
YDL083C	29	0	80	488.0
YDL082W	29	0	66	1244.0
YDL081C	11	0	59	1436.0
YDL080C	10	0	25	21.1
YDL079C	10	0	20	19.0
YDL078C	15	0	36	206.0
YDL077C	11	0	74	6.02
YDL076C	11	0	37	31.1
YDL075W	27	0	58	534.0
YDL074C	11	0	122	69.8
YDL073W	11	0	15	3.48
YDL072C	13	0	27	123.0
YDL070W	10	0	44	33.9
YDL071C	4	0	0	0.23
YDL068W	0	0	0	1.49
YDL069C	4	0	19	5.2
YDL067C	10	0	28	268.0
YDL066W	28	0	46	448.0
YDL065C	11	0	49	88.5
YDL064W	28	1	84	77.2
YDL062W	1	0	0	1.73
YDL063C	11	0	16	31.2
YDL061C	11	0	37	888.0
YDL060W	28	1	45	49.2
YDL059C	11	0	81	6.07
YDL058W	26	1	44	82.6
YDL057W	11	0	8	1.63
YDL056W	14	0	67	6.58
YDL055C	29	1	51	3349.0
YDL054C	12	0	18	2.28
YDL053C	6	0	52	93.9
YDL052C	15	0	34	175.0
YDL051W	11	0	57	70.6
YDL050C	0	0	0	4.74
YDL049C	10	0	13	0.14
YDL048C	10	0	26	6.69
YDL047W	28	0	104	67.8
YDL046W	14	0	15	59.1
YDL045W-A	11	0	23	4.42
YDL045C	26	1	13	2.55
YDL044C	6	0	29	20.3
YDL043C	15	1	44	27.7
YDL041W	0	0	0	1.93
YDL042C	11	0	261	29.4
YDL040C	11	0	47	205.0
YDL039C	4	0	13	1.35
YDL037C	10	0	14	1.48
YDL036C	10	0	17	7.67
YDL034W	1	0	0	1.51
YDL035C	11	0	47	12.8
YDL032W	2	0	0	2.07
YDL033C	27	0	29	12.6
YDL031W	29	1	52	94.9
YDL030W	11	1	42	31.0
YDL029W	29	1	96	162.0
YDL028C	11	1	82	2.97
YDL026W	2	0	0	0.208
YDL027C	6	0	17	13.2
YDL025W-A	0	0	0	0.0
YDL025C	11	0	38	36.4
YDL024C	13	0	12	1.4
YDL022C-A	2	0	3	0.0
YDL022W	27	0	64	401.0
YDL023C	1	0	0	1.23
YDL021W	10	0	14	22.1
YDL020C	10	0	116	2.21
YDL019C	10	0	46	38.5
YDL018C	10	0	21	47.1
YDL017W	15	1	119	25.6
YDL016C	1	1	0	0.153
YDL015C	28	1	28	255.0
YDL014W	28	1	123	350.0
YDL013W	11	0	97	2.13
YDL012C	6	0	15	20.6
YDL010W	10	0	26	20.7
YDL011C	0	0	0	0.695
YDL009C	1	0	3	1.36
YDL008W	27	1	52	13.0
YDL007C-A	4	0	2	0.0
YDL007W	29	1	84	28.7
YDL006W	15	0	86	13.2
YDL005C	10	0	72	112.0
YDL004W	29	1	29	17.1
YDL003W	11	1	107	21.5
YDL002C	11	0	74	33.0
YDL001W	14	0	23	8.82
YDR001C	14	0	51	71.4
YDR002W	26	1	42	360.0
YDR003W	7	0	18	22.0
YDR003W-A	2	0	6	0.0
YDR004W	11	0	78	3.63
YDR005C	11	0	54	22.0
YDR006C	11	0	24	4.11
YDR007W	12	0	38	23.5
YDR008C	1	0	0	1.55
YDR009W	28	0	48	6.98
YDR010C	1	0	0	1.65
YDR011W	12	0	47	55.0
YDR012W	28	0	56	2730.0
YDR013W	14	1	48	14.5
YDR014W	10	0	47	6.96
YDR014W-A	4	0	10	0.0
YDR015C	0	0	0	1.37
YDR016C	7	1	37	18.4
YDR017C	10	0	42	43.6
YDR018C	10	0	14	1.45
YDR019C	28	0	23	198.0
YDR020C	11	0	19	46.7
YDR021W	29	1	19	29.4
YDR022C	6	0	34	5.11
YDR023W	28	1	36	1045.0
YDR024W	3	0	0	2.78
YDR025W	28	0	87	3347.0
YDR026C	10	0	27	5.52
YDR027C	14	0	55	28.3
YDR028C	10	0	101	58.7
YDR029W	4	0	0	1.33
YDR030C	10	0	10	3.16
YDR031W	10	0	17	8.3
YDR032C	12	0	38	168.0
YDR033W	10	0	45	1584.0
YDR034C	10	0	18	6.2
YDR034C-A	10	0	5	0.0
YDR034W-B	4	0	7	16.1
YDR035W	14	0	23	279.0
YDR036C	29	0	25	52.4
YDR037W	29	1	37	1002.0
YDR038C	14	0	21	11.5
YDR039C	14	0	26	11.7
YDR040C	14	0	54	81.1
YDR041W	12	1	24	64.1
YDR042C	4	0	10	1.69
YDR043C	10	0	46	5.86
YDR044W	27	1	23	183.0
YDR045C	23	1	33	70.5
YDR046C	10	0	23	79.7
YDR047W	28	1	25	101.0
YDR049W	14	0	46	48.2
YDR048C	2	0	0	1.1
YDR050C	29	1	56	3446.0
YDR051C	12	0	23	68.8
YDR053W	0	1	0	1.45
YDR052C	11	1	94	6.8
YDR054C	26	1	120	88.7
YDR055W	13	0	21	91.9
YDR056C	6	0	20	49.3
YDR057W	9	0	38	7.62
YDR058C	13	0	15	3.18
YDR059C	13	0	55	41.3
YDR060W	25	1	68	211.0
YDR061W	13	0	22	35.7
YDR062W	29	1	39	505.0
YDR063W	13	0	21	54.6
YDR064W	28	1	66	345.0
YDR065W	11	0	19	13.4
YDR066C	10	0	13	13.1
YDR067C	11	0	23	3.67
YDR068W	11	0	20	56.7
YDR069C	11	0	76	20.9
YDR070C	6	0	18	44.0
YDR071C	11	0	50	174.0
YDR072C	10	0	42	5.86
YDR073W	6	0	37	9.61
YDR074W	16	0	68	326.0
YDR075W	28	0	72	26.1
YDR076W	10	0	89	10.4
YDR077W	10	0	32	221.0
YDR078C	11	0	25	1.34
YDR079W	11	0	21	11.0
YDR079C-A	10	0	23	3.74
YDR080W	13	0	84	13.2
YDR081C	11	1	20	9.23
YDR082W	6	1	50	1.35
YDR083W	12	0	34	46.9
YDR084C	27	0	25	14.9
YDR085C	7	0	26	1.54
YDR086C	11	1	47	70.7
YDR087C	12	1	60	95.8
YDR088C	10	1	38	19.9
YDR089W	11	0	13	7.99
YDR090C	11	0	17	10.7
YDR091C	29	1	52	331.0
YDR092W	19	0	83	94.3
YDR093W	26	0	40	26.4
YDR094W	0	0	0	1.29
YDR095C	4	0	0	1.69
YDR096W	10	0	54	29.4
YDR097C	28	0	116	46.4
YDR098C	27	0	45	110.0
YDR099W	27	0	115	1005.0
YDR100W	7	0	22	54.2
YDR101C	12	0	105	464.0
YDR102C	2	0	0	1.27
YDR103W	11	0	95	18.3
YDR104C	11	0	21	1.41
YDR105C	29	0	15	15.0
YDR106W	10	0	14	1.38
YDR107C	10	0	17	2.27
YDR108W	11	0	67	65.6
YDR109C	27	0	7	3.15
YDR110W	11	0	78	14.7
YDR112W	2	0	0	1.21
YDR111C	21	0	17	32.3
YDR113C	6	1	90	1.39
YDR115W	10	0	25	16.1
YDR114C	2	0	6	1.52
YDR116C	14	0	35	96.9
YDR117C	11	0	16	78.4
YDR118W	6	1	33	12.0
YDR118W-A	1	0	0	0.148
YDR119W	14	0	19	44.5
YDR119W-A	7	0	10	0.34
YDR120C	28	0	48	201.0
YDR121W	11	0	65	49.8
YDR122W	11	0	39	27.4
YDR123C	6	0	60	6.22
YDR124W	10	0	12	34.3
YDR125C	10	0	13	3.05
YDR126W	11	0	45	1.32
YDR127W	16	0	65	488.0
YDR128W	23	0	37	6.51
YDR129C	29	0	93	297.0
YDR130C	6	0	38	2.42
YDR131C	10	0	14	0.236
YDR132C	11	0	21	4.32
YDR133C	2	0	0	1.26
YDR135C	28	0	45	45.8
YDR137W	11	0	44	6.98
YDR136C	3	0	0	1.53
YDR138W	11	0	91	38.2
YDR139C	26	0	36	16.7
YDR140W	13	0	20	26.8
YDR141C	13	1	33	43.4
YDR142C	13	0	34	5.89
YDR143C	10	0	58	3.65
YDR144C	10	0	26	8.19
YDR145W	11	1	116	49.0
YDR146C	10	0	80	6.56
YDR147W	10	0	18	25.5
YDR148C	28	0	41	118.0
YDR150W	11	0	72	97.0
YDR149C	0	0	0	1.53
YDR151C	11	0	24	2.03
YDR152W	11	0	31	293.0
YDR153C	11	0	34	93.1
YDR154C	2	0	0	1.39
YDR155C	28	0	69	2500.0
YDR156W	10	0	55	57.2
YDR157W	4	0	0	1.44
YDR158W	14	0	52	1398.0
YDR159W	11	0	96	6.8
YDR160W	11	1	33	2.02
YDR161W	11	0	20	64.7
YDR162C	10	0	61	6.13
YDR163W	6	0	21	8.65
YDR164C	22	1	63	13.7
YDR165W	13	0	28	84.8
YDR166C	13	1	67	51.5
YDR167W	13	1	92	39.3
YDR168W	14	1	57	186.0
YDR169C	11	0	30	21.3
YDR169C-A	2	0	4	0.835
YDR170C	29	1	59	254.0
YDR171W	6	0	64	98.6
YDR172W	28	1	236	896.0
YDR173C	13	0	39	21.4
YDR174W	11	0	90	246.0
YDR175C	11	0	28	44.0
YDR176W	11	0	103	24.9
YDR177W	29	1	63	101.0
YDR178W	14	0	35	117.0
YDR179C	10	0	23	7.34
YDR179W-A	11	0	10	3.29
YDR180W	11	1	50	24.8
YDR181C	11	0	34	7.87
YDR182W	13	1	31	26.8
YDR182W-A	7	0	5	0.174
YDR183W	13	0	25	18.5
YDR183C-A	4	0	0	0.0
YDR184C	7	0	29	8.82
YDR185C	10	0	14	6.89
YDR186C	11	0	23	6.23
YDR188W	29	1	51	110.0
YDR187C	1	1	0	1.54
YDR189W	29	1	63	99.8
YDR190C	28	1	101	215.0
YDR191W	14	0	40	4.61
YDR193W	1	0	0	1.93
YDR192C	10	0	67	2.47
YDR194C	10	0	62	179.0
YDR194W-A	2	0	3	0.244
YDR195W	6	0	53	70.8
YDR196C	29	1	23	20.7
YDR197W	11	0	19	18.7
YDR198C	11	0	15	10.4
YDR199W	2	0	0	1.13
YDR200C	11	0	39	10.5
YDR201W	11	1	42	5.39
YDR203W	1	0	0	1.36
YDR202C	11	0	23	33.3
YDR204W	28	0	24	11.5
YDR205W	11	0	29	12.8
YDR206W	11	0	33	5.86
YDR207C	10	0	91	8.0
YDR208W	12	1	48	6.94
YDR210W	0	0	12	102.0
YDR209C	3	0	0	1.73
YDR211W	28	1	58	389.0
YDR212W	29	1	53	137.0
YDR213W	11	0	36	7.28
YDR214W	29	0	55	249.0
YDR215C	3	0	0	1.37
YDR216W	10	0	76	11.4
YDR217C	7	0	247	5.44
YDR218C	11	0	17	16.3
YDR219C	6	0	20	17.2
YDR220C	2	0	0	1.26
YDR221W	11	0	22	74.0
YDR222W	10	0	16	12.3
YDR223W	7	0	16	1.3
YDR224C	23	1	174	1034.0
YDR225W	23	0	200	116.0
YDR226W	29	0	36	1917.0
YDR227W	6	0	148	15.9
YDR228C	13	1	63	54.5
YDR229W	9	0	35	33.5
YDR230W	1	0	0	1.45
YDR231C	11	0	20	22.1
YDR232W	25	1	35	237.0
YDR233C	11	0	83	1028.0
YDR234W	13	0	25	202.0
YDR235W	11	1	34	16.8
YDR236C	27	1	11	9.03
YDR237W	14	0	29	15.7
YDR238C	29	1	66	358.0
YDR239C	11	0	17	9.22
YDR241W	3	0	0	1.43
YDR240C	11	1	36	10.3
YDR242W	13	0	16	1.67
YDR243C	11	1	30	4.06
YDR244W	13	0	71	20.6
YDR245W	14	0	59	59.6
YDR246W	29	1	34	36.7
YDR246W-A	3	0	3	0.167
YDR247W	10	0	23	17.0
YDR248C	26	0	15	19.6
YDR249C	11	0	14	1.57
YDR250C	4	0	0	3.35
YDR251W	7	0	27	60.6
YDR252W	10	0	23	20.7
YDR253C	10	0	28	2.4
YDR254W	11	0	71	6.64
YDR255C	11	0	30	2.81
YDR256C	28	0	31	17.2
YDR257C	11	0	27	70.8
YDR258C	16	0	25	270.0
YDR259C	10	0	25	10.6
YDR260C	6	0	40	1.63
YDR261C	10	0	15	20.0
YDR262W	10	0	10	40.0
YDR263C	10	0	25	0.176
YDR264C	29	0	39	56.6
YDR265W	25	0	41	2.84
YDR266C	11	0	31	52.8
YDR267C	28	1	24	40.7
YDR268W	28	0	19	12.0
YDR270W	26	0	33	4.08
YDR269C	0	0	0	4.39
YDR271C	3	0	0	1.66
YDR272W	12	0	18	167.0
YDR273W	9	0	25	1.25
YDR274C	3	0	0	1.48
YDR275W	4	0	11	8.89
YDR276C	10	0	44	0.377
YDR277C	11	0	50	11.9
YDR278C	10	0	0	0.938
YDR279W	11	0	33	23.3
YDR280W	28	1	43	85.1
YDR281C	4	0	16	0.465
YDR282C	26	0	9	7.94
YDR283C	27	0	100	6.63
YDR284C	14	0	27	32.6
YDR285W	11	0	52	4.43
YDR286C	9	0	13	2.57
YDR287W	26	0	14	5.4
YDR288W	11	1	27	19.2
YDR290W	4	0	0	1.3
YDR289C	11	0	68	40.2
YDR291W	16	0	21	7.51
YDR292C	11	1	23	55.2
YDR293C	13	0	124	70.9
YDR294C	27	0	36	139.0
YDR295C	11	0	30	20.9
YDR296W	11	0	42	64.8
YDR297W	16	0	41	420.0
YDR298C	29	0	40	777.0
YDR299W	13	1	45	216.0
YDR300C	13	0	33	165.0
YDR301W	14	1	51	11.3
YDR302W	11	1	16	37.1
YDR303C	10	1	64	54.0
YDR304C	29	0	24	40.6
YDR305C	25	0	20	20.5
YDR306C	12	0	17	1.53
YDR307W	11	0	19	16.2
YDR308C	11	1	62	15.5
YDR309C	11	0	49	11.6
YDR310C	10	0	88	21.3
YDR311W	14	1	58	43.2
YDR312W	26	0	34	20.0
YDR313C	11	0	19	12.5
YDR314C	9	0	27	0.954
YDR315C	11	0	46	1.47
YDR316W	12	0	31	12.8
YDR317W	10	0	6	1.66
YDR318W	10	0	71	8.46
YDR319C	11	0	12	1.98
YDR320C	10	0	47	32.1
YDR320W-B	4	0	0	0.0
YDR320C-A	11	1	27	19.5
YDR321W	11	0	24	41.5
YDR322W	11	0	35	107.0
YDR322C-A	11	0	36	52.7
YDR323C	14	0	39	10.2
YDR324C	26	1	48	101.0
YDR325W	14	1	31	17.5
YDR326C	10	0	27	3.65
YDR327W	1	1	0	0.203
YDR328C	28	1	129	47.9
YDR329C	27	0	48	19.2
YDR330W	11	0	24	69.7
YDR331W	29	1	27	27.7
YDR332W	14	0	24	1.63
YDR333C	11	0	25	28.4
YDR334W	12	0	117	12.9
YDR335W	14	0	94	45.2
YDR336W	11	0	12	1.33
YDR337W	11	0	23	74.1
YDR338C	24	0	15	3.32
YDR339C	29	1	19	13.4
YDR340W	5	0	0	1.52
YDR341C	26	1	24	354.0
YDR342C	13	0	40	61.9
YDR343C	13	0	33	274.0
YDR344C	3	0	0	2.09
YDR345C	13	0	41	566.0
YDR346C	14	0	30	521.0
YDR347W	11	0	32	103.0
YDR348C	10	0	30	30.6
YDR349C	11	0	20	4.88
YDR350C	11	0	16	2.04
YDR351W	10	0	18	2.24
YDR352W	14	0	17	61.0
YDR353W	16	1	44	2570.0
YDR354W	15	0	23	73.9
YDR354C-A	0	0	0	0.221
YDR356W	11	1	69	22.2
YDR355C	0	1	0	1.42
YDR357C	11	0	25	6.23
YDR358W	10	0	38	25.3
YDR360W	1	0	0	1.56
YDR359C	11	0	78	3.56
YDR361C	16	1	26	121.0
YDR362C	11	1	31	10.2
YDR363W	10	0	45	15.0
YDR363W-A	6	0	79	120.0
YDR364C	11	0	57	14.9
YDR365C	13	1	33	111.0
YDR366C	5	0	7	1.54
YDR367W	11	1	15	59.0
YDR368W	19	0	26	372.0
YDR369C	10	0	140	4.4
YDR370C	11	0	10	9.31
YDR371W	13	0	18	22.7
YDR371C-A	0	0	0	1.65
YDR372C	24	0	44	68.8
YDR373W	25	1	24	60.2
YDR374C	9	0	16	1.49
YDR374W-A	6	0	4	0.05
YDR375C	25	0	29	22.9
YDR376W	11	1	18	20.8
YDR377W	13	0	35	159.0
YDR378C	11	0	87	10.2
YDR379W	10	0	38	10.2
YDR379C-A	11	0	11	8.12
YDR380W	11	0	27	117.0
YDR381W	11	1	103	498.0
YDR381C-A	10	0	8	17.0
YDR382W	10	0	80	5346.0
YDR383C	6	0	41	2.02
YDR384C	10	0	20	16.3
YDR385W	18	0	76	2971.0
YDR386W	25	0	103	4.13
YDR387C	10	0	13	1.41
YDR388W	13	0	127	221.0
YDR389W	11	0	62	22.9
YDR390C	28	1	34	148.0
YDR391C	10	0	11	73.6
YDR392W	14	0	139	15.8
YDR393W	11	0	25	4.02
YDR394W	28	1	93	45.0
YDR395W	11	0	45	217.0
YDR396W	3	1	0	0.0
YDR397C	29	1	34	59.5
YDR398W	26	1	29	282.0
YDR399W	10	0	28	443.0
YDR400W	13	0	22	11.3
YDR401W	0	0	0	1.69
YDR402C	11	0	12	2.25
YDR403W	11	0	13	1.13
YDR404C	26	1	97	107.0
YDR405W	11	0	34	69.8
YDR406W	14	0	22	43.1
YDR406W-A	2	0	0	0.108
YDR407C	14	1	34	11.6
YDR408C	14	0	21	154.0
YDR409W	10	0	91	3.27
YDR410C	27	0	25	28.4
YDR411C	10	0	24	13.6
YDR412W	10	1	22	59.8
YDR413C	0	1	0	0.0
YDR414C	14	0	31	1.84
YDR415C	12	0	15	2.15
YDR416W	11	1	50	17.3
YDR418W	28	0	86	1411.0
YDR417C	3	0	0	0.0
YDR419W	10	0	111	13.0
YDR420W	10	0	29	1.73
YDR421W	10	0	20	4.07
YDR422C	10	0	56	9.39
YDR423C	10	0	35	6.11
YDR424C	11	0	49	45.6
YDR425W	14	0	27	22.5
YDR426C	2	0	0	2.28
YDR427W	28	1	77	234.0
YDR428C	10	0	17	2.47
YDR429C	28	1	66	39.3
YDR431W	2	0	0	1.38
YDR430C	10	0	32	86.6
YDR432W	7	0	147	985.0
YDR433W	0	0	0	1.4
YDR434W	28	1	20	70.9
YDR435C	11	0	34	9.46
YDR436W	10	0	39	5.2
YDR437W	7	1	17	7.73
YDR438W	10	0	13	1.38
YDR439W	6	0	45	16.2
YDR440W	11	0	87	18.9
YDR441C	0	0	20	12.4
YDR442W	0	0	0	0.05
YDR443C	11	0	73	3.93
YDR444W	10	0	11	16.7
YDR445C	6	0	0	1.47
YDR446W	7	0	24	3.66
YDR447C	26	0	51	1321.0
YDR448W	26	0	127	22.5
YDR449C	13	1	39	121.0
YDR450W	27	0	82	1518.0
YDR451C	10	0	27	1.99
YDR452W	14	0	33	7.73
YDR453C	24	0	38	53.7
YDR454C	29	1	26	708.0
YDR456W	23	0	54	15.9
YDR455C	2	0	0	1.26
YDR457W	12	0	63	34.8
YDR458C	10	0	21	33.6
YDR459C	11	0	18	1.26
YDR460W	27	1	38	30.2
YDR461W	6	0	18	255.0
YDR461C-A	6	0	3	0.355
YDR462W	11	0	33	62.9
YDR463W	10	0	50	10.7
YDR464W	10	1	12	2.79
YDR464C-A	0	0	0	2.81
YDR465C	16	0	22	50.2
YDR466W	12	0	24	0.258
YDR467C	1	0	0	1.4
YDR468C	10	1	46	2.04
YDR469W	9	0	69	11.4
YDR470C	14	0	26	17.5
YDR471W	29	0	42	1447.0
YDR472W	28	1	35	63.8
YDR473C	11	1	42	15.4
YDR475C	7	0	21	18.3
YDR476C	11	0	15	35.6
YDR477W	28	0	304	128.0
YDR478W	6	1	23	3.94
YDR479C	13	0	28	39.7
YDR480W	5	0	39	11.9
YDR481C	14	0	36	61.4
YDR482C	7	0	29	8.7
YDR483W	11	0	30	378.0
YDR484W	14	0	47	33.1
YDR485C	7	0	76	8.17
YDR486C	29	0	49	28.2
YDR487C	16	1	17	229.0
YDR488C	11	0	41	6.49
YDR489W	14	1	42	4.39
YDR490C	10	0	53	8.63
YDR492W	11	0	16	2.69
YDR491C	4	0	0	1.24
YDR493W	11	0	24	4.67
YDR494W	6	0	23	9.94
YDR495C	11	0	41	18.2
YDR496C	15	0	70	238.0
YDR497C	25	0	43	121.0
YDR498C	10	1	37	43.6
YDR499W	11	1	56	14.5
YDR500C	29	0	29	432.0
YDR501W	11	0	22	1.4
YDR502C	26	0	58	636.0
YDR503C	10	0	24	7.87
YDR504C	3	0	11	7.27
YDR505C	10	0	34	14.9
YDR506C	10	0	15	5.46
YDR507C	11	0	79	79.6
YDR509W	2	0	0	1.31
YDR508C	11	0	42	390.0
YDR510W	13	1	118	169.0
YDR510C-A	2	0	0	0.0
YDR511W	14	0	20	13.8
YDR513W	15	0	41	348.0
YDR512C	11	0	28	4.82
YDR514C	11	0	15	3.73
YDR515W	11	0	31	22.0
YDR516C	10	0	29	140.0
YDR517W	11	0	25	91.0
YDR518W	10	0	27	8.03
YDR519W	26	0	20	321.0
YDR521W	1	0	0	0.0
YDR520C	11	0	22	11.9
YDR522C	11	0	12	1.79
YDR523C	11	0	26	1.87
YDR524C	10	0	20	8.34
YDR524W-C	4	0	3	0.0
YDR524C-B	9	0	12	0.122
YDR525W	4	0	0	1.27
YDR524C-A	0	0	0	0.0
YDR525W-A	8	0	16	220.0
YDR527W	11	1	14	30.5
YDR526C	0	1	0	1.46
YDR528W	10	0	22	5.76
YDR529C	14	0	34	344.0
YDR530C	13	0	17	39.7
YDR531W	29	1	16	56.3
YDR532C	11	0	39	7.94
YDR533C	11	0	29	79.7
YDR534C	10	0	11	0.038
YDR535C	3	0	0	1.49
YDR536W	13	0	18	0.06
YDR538W	9	0	22	19.3
YDR537C	1	0	0	1.5
YDR539W	9	0	16	44.7
YDR540C	3	0	9	3.21
YDR541C	15	0	13	0.267
YDR542W	5	0	9	0.318
YDR543C	4	0	0	1.28
YDR544C	9	0	0	1.75
YDR545W	10	0	21	1.63
YDR545C-A	0	0	0	0.006
YEL077W-A	0	0	2	0.006
YEL077C	10	0	9	1.52
YEL075W-A	6	0	0	0.064
YEL076C-A	6	0	8	2.89
YEL076C	0	0	8	1.47
YEL075C	3	0	6	1.31
YEL074W	1	0	0	1.29
YEL073C	10	0	7	4.23
YEL072W	7	0	9	1.59
YEL071W	10	0	29	657.0
YEL070W	10	0	12	2.55
YEL069C	10	0	11	1.67
YEL068C	4	0	4	6.56
YEL066W	9	0	21	13.3
YEL067C	3	0	8	1.97
YEL065W	10	0	37	7.41
YEL064C	25	0	15	0.019
YEL063C	11	0	33	75.9
YEL062W	25	0	37	4.95
YEL061C	11	0	100	4.34
YEL060C	13	0	46	81.8
YEL059C-A	7	0	11	2.89
YEL059W	3	0	0	0.115
YEL058W	29	1	18	201.0
YEL057C	4	0	9	1.46
YEL056W	13	0	42	14.6
YEL055C	14	1	28	110.0
YEL053W-A	0	0	0	0.0
YEL054C	28	0	86	1350.0
YEL053C	14	0	36	28.1
YEL052W	28	0	23	47.4
YEL051W	29	0	58	158.0
YEL050W-A	2	0	0	0.0
YEL050C	16	0	29	21.6
YEL049W	5	0	9	1.12
YEL048C	10	0	24	72.1
YEL047C	15	0	33	271.0
YEL046C	14	0	36	1736.0
YEL045C	4	0	0	1.49
YEL044W	11	0	30	29.2
YEL043W	10	0	30	14.7
YEL042W	28	0	29	176.0
YEL041W	11	0	17	3.65
YEL040W	12	0	35	68.0
YEL039C	17	0	23	26.1
YEL038W	14	0	15	39.7
YEL037C	27	0	139	230.0
YEL036C	14	0	41	12.8
YEL035C	4	1	5	1.42
YEL034W	22	1	77	1421.0
YEL033W	4	0	5	2.73
YEL034C-A	3	0	0	0.0
YEL032W	28	1	105	253.0
YEL032C-A	0	0	0	0.0
YEL031W	28	0	66	231.0
YEL030W	11	0	25	249.0
YEL030C-A	1	0	0	0.055
YEL029C	13	0	16	4.32
YEL028W	4	0	0	1.51
YEL027W	27	0	56	423.0
YEL026W	29	1	61	296.0
YEL025C	5	0	11	7.12
YEL024W	29	0	47	76.8
YEL023C	11	0	10	0.093
YEL022W	14	0	37	83.4
YEL021W	14	0	26	310.0
YEL020W-A	12	0	47	397.0
YEL020C-B	0	0	0	0.0
YEL020C	24	0	15	4.29
YEL019C	10	1	60	23.5
YEL018W	6	0	45	9.6
YEL018C-A	0	0	0	0.123
YEL017C-A	7	0	17	869.0
YEL017W	11	0	15	34.3
YEL016C	11	0	12	2.33
YEL015W	10	0	59	43.6
YEL014C	4	0	0	7.22
YEL013W	16	0	75	175.0
YEL012W	29	0	26	21.5
YEL011W	28	0	20	36.7
YEL010W	1	0	0	1.31
YEL009C-A	1	0	0	0.375
YEL009C	11	0	152	7.81
YEL008W	4	0	0	1.97
YEL008C-A	0	0	0	0.0
YEL007W	10	0	31	37.5
YEL006W	10	0	12	13.0
YEL005C	6	0	16	2.06
YEL004W	26	0	14	1.7
YEL003W	14	0	55	40.1
YEL002C	14	1	58	177.0
YEL001C	11	0	17	114.0
YER001W	10	0	32	60.7
YER002W	13	0	57	81.0
YER003C	29	1	24	260.0
YER004W	13	0	30	49.0
YER005W	24	0	27	9.61
YER006W	14	1	89	259.0
YER007W	11	0	34	16.4
YER006C-A	3	0	0	0.0
YER007C-A	27	0	26	173.0
YER008C	11	1	94	16.1
YER009W	27	1	36	55.7
YER010C	12	0	14	7.96
YER011W	9	0	25	8.49
YER012W	29	1	90	195.0
YER013W	28	1	49	30.4
YER014W	27	0	21	92.4
YER015W	13	0	17	14.4
YER014C-A	4	0	11	0.0
YER016W	26	0	98	34.5
YER017C	25	0	50	50.8
YER018C	6	1	53	27.1
YER019W	14	0	50	14.9
YER019C-A	11	0	30	45.1
YER020W	14	0	64	59.3
YER021W	29	1	91	154.0
YER022W	11	1	81	46.9
YER023W	14	1	34	918.0
YER023C-A	0	0	0	0.0
YER024W	11	0	16	37.6
YER025W	18	1	91	500.0
YER026C	14	0	34	0.583
YER027C	10	0	63	42.7
YER028C	10	0	24	2.31
YER029C	10	1	46	15.8
YER030W	9	0	32	26.6
YER031C	29	0	85	136.0
YER032W	10	0	41	0.459
YER033C	6	0	22	4.31
YER034W	6	0	10	24.9
YER035W	6	0	16	23.6
YER036C	26	1	39	539.0
YER037W	10	0	17	3.34
YER038C	11	1	20	2.08
YER038W-A	0	0	4	0.309
YER039C	10	0	11	1.22
YER039C-A	10	0	6	2.2
YER040W	10	0	100	7.6
YER041W	11	0	38	2.5
YER042W	16	0	24	66.6
YER043C	29	1	33	3205.0
YER044C	12	0	25	36.1
YER044C-A	4	0	14	1.34
YER045C	10	0	19	1.39
YER046W	11	0	11	1.47
YER046W-A	1	0	0	0.142
YER047C	10	0	27	4.42
YER048C	11	0	33	78.0
YER048W-A	11	1	23	81.4
YER049W	14	0	24	137.0
YER050C	11	0	19	15.6
YER051W	11	0	21	7.02
YER052C	16	0	42	576.0
YER053C	17	0	26	35.4
YER053C-A	6	0	5	75.7
YER054C	10	0	26	3.61
YER055C	14	0	20	270.0
YER056C	12	0	28	193.0
YER056C-A	27	0	42	760.0
YER057C	24	0	15	115.0
YER058W	10	0	17	1.01
YER059W	10	0	27	19.3
YER060W	12	0	16	3.5
YER060W-A	12	0	15	0.501
YER061C	28	0	27	21.6
YER062C	13	0	39	234.0
YER063W	11	0	26	116.0
YER064C	8	0	21	14.0
YER065C	15	0	27	678.0
YER066W	10	0	10	1.46
YER067W	7	0	23	122.0
YER066C-A	4	0	0	1.37
YER067C-A	0	0	0	0.343
YER068W	11	0	81	78.2
YER069W	15	0	25	281.0
YER068C-A	2	0	0	0.0
YER070W	29	0	87	4052.0
YER071C	5	0	21	13.4
YER072W	10	0	43	164.0
YER073W	28	0	37	420.0
YER074W	29	0	79	596.0
YER074W-A	11	1	6	0.581
YER075C	11	0	35	7.9
YER076W-A	3	0	0	0.0
YER076C	6	0	10	1.49
YER077C	11	0	15	6.45
YER078C	26	0	26	44.8
YER078W-A	2	0	3	0.0
YER079W	6	0	11	22.0
YER080W	11	0	15	145.0
YER079C-A	1	0	0	0.0
YER081W	14	0	34	520.0
YER082C	28	1	46	56.0
YER083C	11	0	60	38.4
YER084W	4	0	3	10.6
YER084W-A	0	0	0	0.0
YER085C	0	0	6	1.54
YER086W	15	0	45	215.0
YER087W	27	0	17	7.26
