gene_name_1	orf_name_1	uniprot_ac_1	gene_name_2	orf_name_2	uniprot_ac_2	FILENAME	interface_area	IntraclashesGroup1	IntraclashesGroup2	Interaction Energy	StabilityGroup1	StabilityGroup2
RPB2	YOR151C	P08518	TFG2	YGR005C	P41896	P08518-P41896-EXP-5fyw.pdb1-B-0-R-0.pdb	1437.14648438	164.259	27.8624	-23.5235	378.76	97.2247
SUA7	YPR086W	P29055	TFG2	YGR005C	P41896	P29055-P41896-EXP-5fyw.pdb1-M-0-R-0.pdb	606.364257812	39.5913	27.1736	-3.90956	109.917	94.1438
TFA2	YKR062W	P36145	TFG2	YGR005C	P41896	P36145-P41896-EXP-5fyw.pdb1-X-0-R-0.pdb	301.798339844	76.4184	38.2795	7.02601	100.178	104.291
TFG1	YGR186W	P41895	TFG2	YGR005C	P41896	P41895-P41896-EXP-5fyw.pdb1-Q-0-R-0.pdb	2051.31103516	25.2638	32.0136	-38.106	125.575	107.25
GCD1	YOR260W	P09032	SUI3	YPL237W	P09064	P09032-P09064-EXP-6qg2.pdb1-F-0-P-0.pdb	500.044921875	13.4485	3.41955	-1.37913	331.023	66.1138
GCD1	YOR260W	P09032	GCD2	YGR083C	P12754	P09032-P12754-EXP-6i3m.pdb1-J-0-D-0.pdb	275.692382812	22.5517	29.0837	-1.63845	254.597	138.582
GCD1	YOR260W	P09032	GCD11	YER025W	P32481	P09032-P32481-EXP-6qg5.pdb1-F-0-N-0.pdb	205.102539062	9.80966	44.9131	-2.27384	192.073	314.108
SUI3	YPL237W	P09064	GCD11	YER025W	P32481	P09064-P32481-EXP-6i3m.pdb1-N-0-P-0.pdb	708.5934448239999	0.632918	33.3321	-14.674	8.77063	182.664
SUI2	YJR007W	P20459	GCD11	YER025W	P32481	P20459-P32481-EXP-6i3m.pdb1-L-0-P-0.pdb	944.928710938	16.3298	32.0521	-16.768	160.257	179.625
GCD1	YOR260W	P09032	GCD6	YDR211W	P32501	P09032-P32501-EXP-6i3m.pdb1-J-0-G-0.pdb	1183.01464844	21.4754	49.3739	-15.6381	260.684	259.855
SUI3	YPL237W	P09064	GCD6	YDR211W	P32501	P09064-P32501-EXP-6qg2.pdb1-P-0-I-0.pdb	376.395507812	3.65535	20.3025	0.515494	67.6082	278.753
GCD2	YGR083C	P12754	GCD6	YDR211W	P32501	P12754-P32501-EXP-6i3m.pdb1-D-0-G-0.pdb	165.9453125	28.3952	49.072	-1.2198	141.262	257.873
GCN3	YKR026C	P14741	GCD6	YDR211W	P32501	P14741-P32501-EXP-6i3m.pdb1-B-0-G-0.pdb	235.28271484400005	28.502	51.7828	-1.30594	166.191	253.475
SUI3	YPL237W	P09064	SUI1	YNL244C	P32911	P09064-P32911-EXP-3jaq.pdb1-l-0-m-0.pdb	409.294677734	4.88822	2.5843	0.0564722	51.3939	30.0073
SUI3	YPL237W	P09064	TIF11	YMR260C	P38912	P09064-P38912-EXP-3jap.pdb1-l-0-i-0.pdb	169.315429688	9.41308	3.05707	0.0391035	76.3707	72.3189
CDC6	YJL194W	P09119	MCM3	YEL032W	P24279	P09119-P24279-EXP-5v8f.pdb1-9-0-3-0.pdb	589.732421875	71.3956	176.08	-1.34705	255.595	453.034
CDC6	YJL194W	P09119	ORC2	YBR060C	P32833	P09119-P32833-EXP-5v8f.pdb1-9-0-B-0.pdb	1124.97753906	70.1014	43.7524	-8.1852	254.154	189.968
MCM3	YEL032W	P24279	ORC2	YBR060C	P32833	P24279-P32833-EXP-5v8f.pdb1-3-0-B-0.pdb	220.571289062	181.921	47.0334	-1.73705	458.041	181.117
CDC6	YJL194W	P09119	MCM7	YBR202W	P38132	P09119-P38132-EXP-5v8f.pdb1-9-0-7-0.pdb	362.814453125	68.8777	169.347	-4.44413	249.644	525.099
MCM3	YEL032W	P24279	MCM7	YBR202W	P38132	P24279-P38132-EXP-3jc6.pdb1-3-0-7-0.pdb	1569.34960938	70.8201	87.3234	-15.4706	226.037	281.352
MCM5	YLR274W	P29496	MCM7	YBR202W	P38132	P29496-P38132-EXP-5bk4.pdb1-D-0-7-0.pdb	1765.6875	89.2756	84.1875	-10.6952	535.833	491.649
MCM4	YPR019W	P30665	MCM7	YBR202W	P38132	P30665-P38132-EXP-3jc6.pdb1-4-0-7-0.pdb	1657.83007812	100.962	83.6508	-14.1458	306.286	272.278
CDC6	YJL194W	P09119	ORC1	YML065W	P54784	P09119-P54784-EXP-5v8f.pdb1-9-0-A-0.pdb	1929.39746094	68.6256	64.1761	-4.38273	254.595	298.235
SIR1	YKR101W	P21691	ORC1	YML065W	P54784	P21691-P54784-EXP-1zbx.pdb1-B-0-A-0.pdb	623.057617188	11.7446	24.8104	-15.8639	10.4231	56.1338
MCM4	YPR019W	P30665	ORC1	YML065W	P54784	P30665-P54784-EXP-5v8f.pdb1-4-0-A-0.pdb	966.520507812	196.21	64.5229	-9.9421	680.259	302.336
ORC2	YBR060C	P32833	ORC1	YML065W	P54784	P32833-P54784-EXP-5zr1.pdb1-B-0-A-0.pdb	880.189453125	22.9004	27.0274	-6.16857	145.072	169.612
MCM7	YBR202W	P38132	ORC1	YML065W	P54784	P38132-P54784-EXP-5v8f.pdb1-7-0-A-0.pdb	234.752929688	164.395	64.7618	-2.75288	519.039	296.158
ORC5	YNL261W	P50874	ORC1	YML065W	P54784	P50874-P54784-EXP-5zr1.pdb1-E-0-A-0.pdb	444.543945312	21.9732	25.3201	-2.37648	117.986	167.6
CDC6	YJL194W	P09119	ORC4	YPR162C	P54791	P09119-P54791-EXP-5v8f.pdb1-9-0-D-0.pdb	151.756835938	70.0361	93.9332	-1.64731	248.815	330.655
MCM4	YPR019W	P30665	ORC4	YPR162C	P54791	P30665-P54791-EXP-5v8f.pdb1-4-0-D-0.pdb	434.774414062	196.94	92.6646	3.76665	678.798	334.349
TAH11	YJR046W	P47112	ORC4	YPR162C	P54791	P47112-P54791-EXP-5v8f.pdb1-8-0-D-0.pdb	152.874023438	107.602	95.7678	-0.357443	411.721	328.328
ORC5	YNL261W	P50874	ORC4	YPR162C	P54791	P50874-P54791-EXP-5zr1.pdb1-E-0-D-0.pdb	2990.84472656	23.8512	27.0971	-33.4751	131.602	114.645
MCM6	YGL201C	P53091	ORC4	YPR162C	P54791	P53091-P54791-EXP-5v8f.pdb1-6-0-D-0.pdb	1252.25292969	257.152	93.6032	-5.23455	707.59	337.491
ORC1	YML065W	P54784	ORC4	YPR162C	P54791	P54784-P54791-EXP-5zr1.pdb1-A-0-D-0.pdb	4235.08007812	24.0004	26.2635	-59.3237	182.034	115.749
ORC3	YLL004W	P54790	ORC4	YPR162C	P54791	P54790-P54791-EXP-5zr1.pdb1-C-0-D-0.pdb	397.5234375	29.623	26.6296	-5.59562	209.359	104.9
SWI1	YPL016W	P09547	SNF5	YBR289W	P18480	P09547-P18480-EXP-6uxv.pdb1-B-0-C-0.pdb	1053.52050781	108.169	47.2301	-10.848	321.93	244.693
SWI1	YPL016W	P09547	SNF6	YHL025W	P18888	P09547-P18888-EXP-6uxv.pdb1-B-0-I-0.pdb	718.639648438	111.241	7.87935	1.02515	318.801	69.0857
SWI1	YPL016W	P09547	SNF2	YOR290C	P22082	P09547-P22082-EXP-6uxv.pdb1-B-0-A-0.pdb	1774.15380859	112.858	18.7924	-15.8486	338.08	88.1777
SNF6	YHL025W	P18888	SNF2	YOR290C	P22082	P18888-P22082-EXP-6uxv.pdb1-I-0-A-0.pdb	806.6518554689999	9.41457	14.8125	2.78718	69.341	81.0469
SWI1	YPL016W	P09547	SWI3	YJL176C	P32591	P09547-P32591-EXP-6uxv.pdb1-B-0-G-0.pdb	451.997070312	109.86	25.027	-4.71263	322.561	81.8708
SNF5	YBR289W	P18480	SWI3	YJL176C	P32591	P18480-P32591-EXP-6uxv.pdb1-C-0-D-0.pdb	1456.92578125	40.4333	25.4861	-13.4315	238.335	116.977
SNF6	YHL025W	P18888	SWI3	YJL176C	P32591	P18888-P32591-EXP-6uxv.pdb1-I-0-F-0.pdb	885.03125	8.04254	40.1982	-0.0439364	69.1384	89.7355
SNF2	YOR290C	P22082	SWI3	YJL176C	P32591	P22082-P32591-EXP-6uxv.pdb1-A-0-F-0.pdb	438.708496094	14.9161	41.0028	0.49824	79.467	88.4905
SWI1	YPL016W	P09547	SNF12	YNR023W	P53628	P09547-P53628-EXP-6uxv.pdb1-B-0-H-0.pdb	1876.55664062	108.009	32.5819	-24.3257	326.924	153.067
SNF6	YHL025W	P18888	SNF12	YNR023W	P53628	P18888-P53628-EXP-6uxv.pdb1-I-0-H-0.pdb	394.590820312	6.78094	30.5912	-10.1042	68.9475	146.735
SNF2	YOR290C	P22082	SNF12	YNR023W	P53628	P22082-P53628-EXP-6uxv.pdb1-A-0-H-0.pdb	622.214355469	14.587	31.6415	-2.15134	78.6112	148.116
SWI3	YJL176C	P32591	SNF12	YNR023W	P53628	P32591-P53628-EXP-6uxv.pdb1-F-0-H-0.pdb	1972.65820312	41.6907	36.3309	-33.375	96.9287	155.082
RNR2	YJL026W	P09938	RNR1	YER070W	P21524	P09938-P21524-EXP-2cvy.pdb1-B-0-A-0.pdb	515.713500977	2.49451	69.2478	-10.3961	10.3339	-17.3102
RNR2	YJL026W	P09938	RNR4	YGR180C	P49723	P09938-P49723-EXP-1jk0.pdb1-A-0-B-0.pdb	1197.52392578	37.7105	38.2326	-15.744	55.9416	95.2422
RNR1	YER070W	P21524	RNR4	YGR180C	P49723	P21524-P49723-EXP-1zzd.pdb1-A-1-B-1.pdb	397.36059570300006	81.3501	0.00994002	-10.5462	19.3792	6.55313
SWI6	YLR182W	P09959	CDC14	YFR028C	Q00684	P09959-Q00684-EXP-5xw5.pdb1-C-0-A-0.pdb	780.12322998	0.22599	20.56	-7.27736	4.00942	-95.3554
PSE1	YMR308C	P32337	CDC14	YFR028C	Q00684	P32337-Q00684-EXP-4zj7.pdb1-A-0-B-0.pdb	372.042633057	79.3884	0.107119	-5.95705	-55.4776	2.51822
SIC1	YLR079W	P38634	CDC14	YFR028C	Q00684	P38634-Q00684-EXP-6g86.pdb1-C-0-B-0.pdb	630.3423461909999	0.364705	20.4998	-16.1324	7.13536	-93.2651
CBK1	YNL161W	P53894	CDC14	YFR028C	Q00684	P53894-Q00684-EXP-6g85.pdb1-D-0-B-0.pdb	673.75793457	0.390403	13.4902	-17.2009	9.97112	-66.1605
YSF3	YNL138W-A	P0C074	HSH155	YMR288W	P49955	P0C074-P49955-EXP-5zwo.pdb1-6-0-1-0.pdb	327.991455078	5.66745	144.318	-24.5219	53.9701	248.978
PRP8	YHR165C	P33334	HSH155	YMR288W	P49955	P33334-P49955-EXP-5lqw.pdb1-A-0-Q-0.pdb	91.18359375					
IST3	YIR005W	P40565	HSH155	YMR288W	P49955	P40565-P49955-EXP-5zwo.pdb1-X-0-1-0.pdb	178.494140625	19.1315	147.433	-9.41364	63.1246	257.423
YSF3	YNL138W-A	P0C074	CUS1	YMR240C	Q02554	P0C074-Q02554-EXP-6g90.pdb1-Z-0-Q-0.pdb	182.714599609	6.30482	23.8048	-3.53151	31.5308	135.348
PRP9	YDL030W	P19736	CUS1	YMR240C	Q02554	P19736-Q02554-EXP-5zwo.pdb1-u-0-2-0.pdb	127.500976562	137.539	21.8111	-4.1797	198.804	119.827
HSH155	YMR288W	P49955	CUS1	YMR240C	Q02554	P49955-Q02554-EXP-5zwo.pdb1-1-0-2-0.pdb	931.723632812	136.993	22.5665	-55.4447	249.129	128.743
YSF3	YNL138W-A	P0C074	RSE1	YML049C	Q04693	P0C074-Q04693-EXP-5zwo.pdb1-6-0-3-0.pdb	444.29028320300006	6.00148	292.946	-33.5247	57.8363	639.177
PRP9	YDL030W	P19736	RSE1	YML049C	Q04693	P19736-Q04693-EXP-5zwo.pdb1-u-0-3-0.pdb	195.779296875	154.102	311.318	-4.46726	214.232	654.111
HSH155	YMR288W	P49955	RSE1	YML049C	Q04693	P49955-Q04693-EXP-5zwo.pdb1-1-0-3-0.pdb	450.82421875					
CUS1	YMR240C	Q02554	RSE1	YML049C	Q04693	Q02554-Q04693-EXP-5zwo.pdb1-2-0-3-0.pdb	440.8349609380001	21.8491	370.1	-19.1285	118.793	722.1
YSF3	YNL138W-A	P0C074	RDS3	YPR094W	Q06835	P0C074-Q06835-EXP-6g90.pdb1-Z-0-S-0.pdb	337.607177734	4.71167	9.46148	-5.77794	32.7875	72.7275
HSH155	YMR288W	P49955	RDS3	YPR094W	Q06835	P49955-Q06835-EXP-6g90.pdb1-O-0-S-0.pdb	1376.06152344	111.356	9.74755	-21.9387	45.2272	80.3659
RSE1	YML049C	Q04693	RDS3	YPR094W	Q06835	Q04693-Q06835-EXP-5zwo.pdb1-3-0-5-0.pdb	170.123535156	290.207	8.29282	-3.45478	632.986	72.3812
RPS22A	YJL190C	P0C0W1	RPS23A	YGR118W	P0CX29	P0C0W1-P0CX29-EXP-6fai.pdb1-W-0-X-0.pdb	118.737548828	17.939	16.7296	-1.49973	33.1092	82.0994
RPS28B	YLR264W	P0C0X0	RPS5	YJR123W	P26783	P0C0X0-P26783-EXP-6fai.pdb1-c-0-F-0.pdb	1169.51391602	7.27064	13.5167	-17.6386	42.1679	91.8978
RPS16A	YMR143W	P0CX51	RPS5	YJR123W	P26783	P0CX51-P26783-EXP-6fai.pdb1-Q-0-F-0.pdb	1215.72949219	8.79815	18.1456	-21.7851	36.5794	90.1347
RPL27A	YHR010W	P0C2H6	RPL30	YGL030W	P14120	P0C2H6-P14120-EXP-6em5.pdb1-Z-0-c-0.pdb	137.222900391	20.627	9.35802	3.90998	62.8073	24.5235
RPL27A	YHR010W	P0C2H6	RLP7	YNL002C	P40693	P0C2H6-P40693-EXP-4v7f.pdb1-Y-0-r-0.pdb	123.514648438					
RPL27A	YHR010W	P0C2H6	RPL34A	YER056C-A	P87262	P0C2H6-P87262-EXP-6em5.pdb1-Z-0-g-0.pdb	120.253173828	19.3808	12.8499	-12.2375	61.5964	66.1623
YPR170W-B	YPR170W-B	P0C5R9	VPH1	YOR270C	P32563	P0C5R9-P32563-EXP-6o7t.pdb1-f-0-a-0.pdb	832.965820312	4.5353	67.4292	-24.8438	28.0507	305.261
VMA4	YOR332W	P22203	VPH1	YOR270C	P32563	P22203-P32563-EXP-3j9t.pdb1-I-0-b-0.pdb	290.541503906	9.89243	35.2115	-3.00733	78.2536	185.484
VMA16	YHR026W	P23968	VPH1	YOR270C	P32563	P23968-P32563-EXP-6o7t.pdb1-c-0-a-0.pdb	807.349609375	12.3992	69.8243	-20.6628	89.8254	309.155
VMA3	YEL027W	P25515	VPH1	YOR270C	P32563	P25515-P32563-EXP-6o7t.pdb1-g-0-a-0.pdb	985.844482422	8.4703	69.9915	-30.7042	33.9885	318.773
VMA5	YKL080W	P31412	VPH1	YOR270C	P32563	P31412-P32563-EXP-5vox.pdb1-O-0-b-0.pdb	102.533203125	165.016	372.485	-6.39675	197.969	558.613
VMA6	YLR447C	P32366	VPH1	YOR270C	P32563	P32366-P32563-EXP-6o7t.pdb1-d-0-a-0.pdb	744.013671875	35.437	74.0191	-12.3311	111.531	308.324
YPR170W-B	YPR170W-B	P0C5R9	STV1	YMR054W	P37296	P0C5R9-P37296-EXP-6o7u.pdb1-f-0-a-0.pdb	1015.22021484	3.57319	39.208	-29.872	16.6084	176.622
VMA4	YOR332W	P22203	STV1	YMR054W	P37296	P22203-P37296-EXP-6o7w.pdb1-K-0-a-0.pdb	125.849121094	18.4376	74.7183	3.81458	80.7757	177.278
VMA16	YHR026W	P23968	STV1	YMR054W	P37296	P23968-P37296-EXP-6o7u.pdb1-c-0-a-0.pdb	998.120605469	13.0416	36.9404	-23.1987	65.8734	175.588
VMA3	YEL027W	P25515	STV1	YMR054W	P37296	P25515-P37296-EXP-6o7u.pdb1-i-0-a-0.pdb	248.4765625	6.1818	38.4102	-2.06788	28.2445	176.351
VMA5	YKL080W	P31412	STV1	YMR054W	P37296	P31412-P37296-EXP-6o7v.pdb1-O-0-a-0.pdb	269.674804688	70.3633	82.0844	42.2419	138.71	195.564
VMA6	YLR447C	P32366	STV1	YMR054W	P37296	P32366-P37296-EXP-6o7u.pdb1-d-0-a-0.pdb	872.791015625	23.5129	38.3284	-15.79	60.2157	181.796
YPR170W-B	YPR170W-B	P0C5R9	VMA9	YCL005W-A	Q3E7B6	P0C5R9-Q3E7B6-EXP-6o7u.pdb1-f-0-e-0.pdb	129.141357422	2.55199	3.17437	1.09671	12.2841	19.2212
VPH1	YOR270C	P32563	VMA9	YCL005W-A	Q3E7B6	P32563-Q3E7B6-EXP-6o7t.pdb1-a-0-e-0.pdb	2010.05224609	73.2522	5.81309	-55.1115	313.036	22.5032
STV1	YMR054W	P37296	VMA9	YCL005W-A	Q3E7B6	P37296-Q3E7B6-EXP-6o7u.pdb1-a-0-e-0.pdb	2114.88891602	37.3051	2.18437	-53.9457	181.885	24.7098
UBI4	YLL039C	P0CG63	CDC48	YDL126C	P25694	P0CG63-P25694-EXP-6oa9.pdb1-K-0-E-0.pdb	144.30859375	6.69957	26.3387	0.900158	61.4646	401.594
RPL40A	YIL148W	P0CH08	CDC48	YDL126C	P25694	P0CH08-P25694-EXP-6oa9.pdb1-K-0-E-0.pdb	144.30859375	6.69957	26.3387	0.900158	61.4646	401.594
UBI4	YLL039C	P0CG63	SLA1	YBL007C	P32790	P0CG63-P32790-EXP-pdb2jt4.ent-B-0-A-0.pdb	653.1101074219999	6.91094	3.26041	-12.0214	11.9153	20.3281
UBI4	YLL039C	P0CG63	EDE1	YBL047C	P34216	P0CG63-P34216-EXP-pdb2g3q.ent-B-0-A-0.pdb	475.494018555	6.48936	3.17421	-11.96	35.578	15.201
UBI4	YLL039C	P0CG63	CUE2	YKL090W	P36075	P0CG63-P36075-EXP-pdb1otr.ent-B-0-A-0.pdb	599.073852539	9.42159	7.15427	-8.18908	28.5628	13.0302
UBI4	YLL039C	P0CG63	VPS27	YNR006W	P40343	P0CG63-P40343-EXP-pdb1q0w.ent-B-0-A-0.pdb	595.6823730469999	6.58994	2.98767	-8.41478	26.8803	9.28991
STP22	YCL008C	P25604	VPS27	YNR006W	P40343	P25604-P40343-EXP-3r42.pdb2-A-1-B-1.pdb	463.620544434	8.49523	1.02304	-11.5146	-28.0282	5.07508
HSE1	YHL002W	P38753	VPS27	YNR006W	P40343	P38753-P40343-EXP-2pjw.pdb2-H-1-V-1.pdb	2425.27368164	12.943	14.9385	-69.2634	62.9457	53.8529
RPL40A	YIL148W	P0CH08	NPL4	YBR170C	P33755	P0CH08-P33755-EXP-6oa9.pdb1-H-0-G-0.pdb	563.4582519530001	3.84785	38.4254	-0.308803	41.6517	320.007
CDC48	YDL126C	P25694	NPL4	YBR170C	P33755	P25694-P33755-EXP-6oa9.pdb1-A-0-G-0.pdb	218.755859375	27.9385	36.3664	-1.4575	424.008	317.818
RPL43A	YPR043W	P0CX25	RPL2A	YFR031C-A	P0CX45	P0CX25-P0CX45-EXP-4v7f.pdb1-k-0-B-0.pdb	177.46240234400005					
RPS23A	YGR118W	P0CX29	RIO2	YNL207W	P40160	P0CX29-P40160-EXP-6fai.pdb1-X-0-l-0.pdb	258.30078125	17.4116	32.8253	0.590067	85.6088	108.931
RPS16A	YMR143W	P0CX51	RIO2	YNL207W	P40160	P0CX51-P40160-EXP-6eml.pdb1-F-0-r-0.pdb	128.847167969	11.5737	65.9935	0.251814	89.9079	209.325
RPS2	YGL123W	P25443	RIO2	YNL207W	P40160	P25443-P40160-EXP-6rbd.pdb1-C-0-l-0.pdb	151.544433594	17.1036	19.5493	0.214719	61.5809	110.951
RPS5	YJR123W	P26783	RIO2	YNL207W	P40160	P26783-P40160-EXP-6rbd.pdb1-F-0-l-0.pdb	73.212890625	16.2217	20.1696	-0.336115	79.6659	113.96
RPS23A	YGR118W	P0CX29	TSR1	YDL060W	Q07381	P0CX29-Q07381-EXP-6fai.pdb1-X-0-k-0.pdb	722.016601562	16.4247	61.9561	-3.42511	85.2556	194.469
RPS30A	YLR287C-A	P0CX33	TSR1	YDL060W	Q07381	P0CX33-Q07381-EXP-6fai.pdb1-e-0-k-0.pdb	540.854980469	3.99701	61.4751	-4.06158	43.5908	184.729
RPS18A	YDR450W	P0CX55	TSR1	YDL060W	Q07381	P0CX55-Q07381-EXP-6fai.pdb1-S-0-k-0.pdb	379.9599609380001	13.0529	61.9195	-7.62614	73.4058	183.169
RIO2	YNL207W	P40160	TSR1	YDL060W	Q07381	P40160-Q07381-EXP-6fai.pdb1-l-0-k-0.pdb	507.2021484380001	31.4256	63.0515	-1.49579	108.815	183.862
RPS15	YOL040C	Q01855	TSR1	YDL060W	Q07381	Q01855-Q07381-EXP-6fai.pdb1-P-0-k-0.pdb	945.175292969	9.95581	61.5043	-8.43971	49.3234	194.974
RPS24A	YER074W	P0CX31	RRP9	YPR137W	Q06506	P0CX31-Q06506-EXP-5tzs.pdb1-F-0-g-0.pdb	117.664306641	13.8961	111.666	-1.97098	53.2086	206.916
SNU13	YEL026W	P39990	RRP9	YPR137W	Q06506	P39990-Q06506-EXP-6nd4.pdb1-f-0-g-0.pdb	438.464599609	18.7703	103.422	-9.03599	12.3389	215.333
RPS30A	YLR287C-A	P0CX33	DOM34	YNL001W	P33309	P0CX33-P33309-EXP-3j16.pdb1-E-0-A-0.pdb	216.785400391	5.60612	92.1128	2.70325	53.3861	340.331
RPL12A	YEL054C	P0CX53	DOM34	YNL001W	P33309	P0CX53-P33309-EXP-3j16.pdb1-H-0-A-0.pdb	182.721191406	93.8212	93.3326	-2.79242	339.38	335.983
HBS1	YKR084C	P32769	DOM34	YNL001W	P33309	P32769-P33309-EXP-3izq.pdb1-1-0-0-0.pdb	1481.51464844	259.461	179.544	38.5766	582.413	390.366
RPS4A	YJR145C	P0CX35	RPS6A	YPL090C	P0CX37	P0CX35-P0CX37-EXP-6fai.pdb1-E-0-G-0.pdb	249.3828125	38.2615	15.1448	-5.68046	108.003	60.5585
RPL23A	YBL087C	P0CX41	RPL3	YOR063W	P14126	P0CX41-P14126-EXP-6c0f.pdb1-V-0-B-0.pdb	284.529052734	7.47567	33.3756	-1.29035	32.5706	126.227
RPL23A	YBL087C	P0CX41	RLP24	YLR009W	Q07915	P0CX41-Q07915-EXP-6c0f.pdb1-V-0-u-0.pdb	556.3908691409999	7.92141	8.1065	-8.89024	31.5108	68.6746
RPL3	YOR063W	P14126	RLP24	YLR009W	Q07915	P14126-Q07915-EXP-6c0f.pdb1-B-0-u-0.pdb	774.1284179689999	30.6743	9.68816	-14.6788	131.421	72.9621
SPB1	YCL054W	P25582	RLP24	YLR009W	Q07915	P25582-Q07915-EXP-6em5.pdb1-w-0-u-0.pdb	57.4660644531	66.246	10.6503	0.505874	300.492	58.0974
NOG1	YPL093W	Q02892	RLP24	YLR009W	Q07915	Q02892-Q07915-EXP-6c0f.pdb1-W-0-u-0.pdb	1575.45800781	3.67384	9.18598	-41.6441	68.3969	73.4146
RPL12A	YEL054C	P0CX53	RSA4	YCR072C	P25382	P0CX53-P25382-EXP-4v7f.pdb1-I-0-q-0.pdb	91.6357421875					
RPL12A	YEL054C	P0CX53	NOG1	YPL093W	Q02892	P0CX53-Q02892-EXP-4v7f.pdb1-I-0-o-0.pdb	170.392578125					
RPL3	YOR063W	P14126	NOG1	YPL093W	Q02892	P14126-Q02892-EXP-6c0f.pdb1-B-0-W-0.pdb	574.180175781	31.552	4.66565	-6.16042	127.801	64.9647
NSA2	YER126C	P40078	NOG1	YPL093W	Q02892	P40078-Q02892-EXP-6em5.pdb1-r-0-b-0.pdb	188.36083984400005	26.56	69.7882	-5.19003	102.482	154.144
RPS18A	YDR450W	P0CX55	RPS15	YOL040C	Q01855	P0CX55-Q01855-EXP-6fai.pdb1-S-0-P-0.pdb	637.395019531	13.2736	9.08596	-7.83249	71.45	47.6471
RIO2	YNL207W	P40160	RPS15	YOL040C	Q01855	P40160-Q01855-EXP-6fai.pdb1-l-0-P-0.pdb	588.409667969	35.2707	8.39845	-9.28055	110.08	45.26
RPS18A	YDR450W	P0CX55	RPS25A	YGR027C	Q3E792	P0CX55-Q3E792-EXP-6fai.pdb1-S-0-Z-0.pdb	482.557128906	12.2489	6.2021	-0.403895	74.0641	24.9357
RPS5	YJR123W	P26783	RPS25A	YGR027C	Q3E792	P26783-Q3E792-EXP-6fai.pdb1-F-0-Z-0.pdb	640.455078125	16.4328	5.64874	-6.24221	92.9559	23.9188
RPL35A	YDL191W	P0CX84	RPL37A	YLR185W	P49166	P0CX84-P49166-EXP-5z3g.pdb1-l-0-n-0.pdb	165.263183594	13.3751	10.5859	-1.17246	60.7442	80.8489
NOP16	YER002W	P40007	RPL37A	YLR185W	P49166	P40007-P49166-EXP-6c0f.pdb1-7-0-j-0.pdb	449.310791016	11.6598	4.88806	-5.18878	93.6577	67.1021
MATALPHA2	YCR039C	P0CY08	MCM1	YMR043W	P11746	P0CY08-P11746-EXP-1mnm.pdb1-D-0-A-0.pdb	249.399414062	3.34531	4.0876	-1.0984	12.8219	20.7277
TIF1	YKR059W	P10081	TIF2	YJL138C	P10081	P10081-P10081-EXP-1fuu.pdb1-B-0-A-0.pdb	255.283691406	60.7248	22.7571	-4.5305	102.821	-26.2731
MAS1	YLR163C	P10507	MAS2	YHR024C	P11914	P10507-P11914-EXP-1hr6.pdb3-F-0-E-0.pdb	1684.79394531	63.0976	45.93	-31.4862	14.921	-21.995
MAS1	YLR163C	P10507	MDH1	YKL085W	P17505	P10507-P17505-EXP-1hr9.pdb3-F-0-Q-0.pdb	618.228393555	67.0816	0.0651743	-5.6294	66.3617	4.96751
SSA1	YAL005C	P10591	SGT2	YOR007C	Q12118	P10591-Q12118-EXP-5lyn.pdb1-D-0-A-0.pdb	500.845092773	0.713094	4.43876	-9.02523	5.53911	-36.1801
RPL4A	YBR031W	P10664	SPB1	YCL054W	P25582	P10664-P25582-EXP-6em5.pdb1-C-0-w-0.pdb	162.243164062	56.3241	46.2403	5.53997	232.465	283.658
MAK16	YAL025C	P10962	RPL32	YBL092W	P38061	P10962-P38061-EXP-6em3.pdb1-3-0-e-0.pdb	203.364990234	21.5383	19.3669	-15.6892	120.954	88.39
MAK16	YAL025C	P10962	NSA1	YGL111W	P53136	P10962-P53136-EXP-5z3g.pdb1-Z-0-V-0.pdb	260.676269531	41.6007	66.6585	-2.93424	130.403	177.908
RPF1	YHR088W	P38805	NSA1	YGL111W	P53136	P38805-P53136-EXP-6em3.pdb1-x-0-5-0.pdb	179.57373046900005	86.6148	92.3608	-10.3074	209.436	153.733
RPA190	YOR341W	P10964	RPA12	YJR063W	P32529	P10964-P32529-EXP-6rui.pdb1-A-0-I-0.pdb	2627.66552734	107.613	8.86304	-30.2259	631.735	110.122
RPA135	YPR010C	P22138	RPA12	YJR063W	P32529	P22138-P32529-EXP-6rui.pdb1-B-0-I-0.pdb	1067.51513672	100.789	8.61317	-10.6373	424.633	109.15
RPA190	YOR341W	P10964	RRN7	YJL025W	P40992	P10964-P40992-EXP-6rui.pdb1-A-0-Q-0.pdb	950.576171875					
RPA135	YPR010C	P22138	RRN7	YJL025W	P40992	P22138-P40992-EXP-6rui.pdb1-B-0-Q-0.pdb	636.146484375	99.9463	35.9857	-3.91019	430.725	323.991
RRN6	YBL014C	P32786	RRN7	YJL025W	P40992	P32786-P40992-EXP-6rui.pdb1-S-0-Q-0.pdb	3787.66992188	49.1807	36.8939	-46.0485	475.821	339.311
RRN3	YKL125W	P36070	RRN7	YJL025W	P40992	P36070-P40992-EXP-6rui.pdb1-O-0-Q-0.pdb	443.35546875	43.4953	38.6832	0.90496	274.342	326.345
RPC10	YHR143W-A	P40422	RRN7	YJL025W	P40992	P40422-P40992-EXP-6rql.pdb1-L-0-Q-0.pdb	115.285400391	2.79109	40.4531	-0.129955	33.3571	317.091
